timestamp,machine_id,material_category,material_name,quantity_used_kg,recycled_material,energy_consumption_kwh,production_output_units,defect_rate,energy_intensity_kwh_per_unit,estimated_defective_units,material_efficiency_units_per_kg
2025-05-28 23:35:00,M010,Intermediate Material,Textiles,193.58,0.0,130.63,248,4.04,0.5267338709677419,10.0192,1.2811240830664323
2025-05-28 23:40:00,M005,Recycled Material,Reprocessed Plastics,114.27,10.07,146.65,924,3.4,0.15871212121212122,31.416,8.086111840378052
2025-05-28 23:45:00,M009,Raw Material,Cotton,194.27,0.0,87.3,247,1.28,0.3534412955465587,3.1616000000000004,1.271426365367787
2025-05-28 23:50:00,M009,Finished Material,Packaging,151.55,0.0,131.43,215,3.14,0.6113023255813954,6.751,1.4186737050478389
2025-05-28 23:55:00,M010,Intermediate Material,Textiles,140.45,0.0,126.7,589,3.02,0.21511035653650254,17.7878,4.193663225347099
2025-05-29 00:00:00,M004,Hazardous Material,Lead-Based Alloy,86.87,0.0,103.48,300,2.63,0.34493333333333337,7.89,3.453436168988143
2025-05-29 00:05:00,M007,Hazardous Material,Lead-Based Alloy,132.76,0.0,175.58,634,2.9,0.27694006309148267,18.386,4.775534799638446
2025-05-29 00:10:00,M009,Intermediate Material,Plastic Resin,126.91,0.0,195.15,315,2.79,0.6195238095238096,8.7885,2.4820739106453393
2025-05-29 00:15:00,M007,Hazardous Material,Lead-Based Alloy,186.66,0.0,125.47,284,3.71,0.44179577464788733,10.5364,1.5214829101039322
2025-05-29 00:20:00,M004,Process Additive,Industrial Oil,123.67,0.0,179.35,717,4.17,0.250139470013947,29.898899999999998,5.797687393870785
2025-05-29 00:25:00,M010,Intermediate Material,Plastic Resin,131.51,0.0,138.86,850,3.16,0.16336470588235297,26.86,6.463386814690899
2025-05-29 00:30:00,M003,Raw Material,Steel,106.54,0.0,141.97,711,2.02,0.19967651195499297,14.3622,6.673549840435517
2025-05-29 00:35:00,M004,Intermediate Material,Plastic Resin,76.48,0.0,189.04,898,3.08,0.21051224944320712,27.6584,11.74163179916318
2025-05-29 00:40:00,M006,Raw Material,Cotton,119.55,0.0,199.71,257,2.04,0.7770817120622568,5.2428,2.149728147218737
2025-05-29 00:45:00,M007,Intermediate Material,Textiles,63.23,0.0,86.79,513,2.2,0.16918128654970763,11.286000000000001,8.113237387316147
2025-05-29 00:50:00,M008,Hazardous Material,Solvent,194.27,0.0,160.48,334,3.51,0.48047904191616764,11.7234,1.7192567045864002
2025-05-29 00:55:00,M008,Raw Material,Steel,197.49,0.0,85.45,767,2.88,0.11140808344198175,22.0896,3.8837409489088053
2025-05-29 01:00:00,M005,Recycled Material,Scrap Steel,82.58,18.08,163.06,387,0.21,0.421343669250646,0.8127,4.68636473722451
2025-05-29 01:05:00,M007,Intermediate Material,Plastic Resin,71.04,0.0,94.08,826,1.18,0.11389830508474576,9.7468,11.627252252252251
2025-05-29 01:10:00,M003,Process Additive,Catalyst,153.94,0.0,139.77,498,1.75,0.28066265060240964,8.715,3.2350266337534106
2025-05-29 01:15:00,M009,Hazardous Material,Solvent,166.99,0.0,93.32,649,4.12,0.1437904468412943,26.7388,3.886460267081861
2025-05-29 01:20:00,M007,Raw Material,Aluminum,71.18,0.0,116.14,509,1.19,0.22817288801571708,6.057099999999999,7.150885080078673
2025-05-29 01:25:00,M006,Recycled Material,Scrap Steel,89.66,20.15,104.47,663,1.74,0.15757164404223228,11.5362,7.394601829132278
2025-05-29 01:30:00,M003,Recycled Material,Reprocessed Plastics,55.18,23.25,146.33,793,3.53,0.18452711223203028,27.9929,14.371148967017035
2025-05-29 01:35:00,M004,Hazardous Material,Solvent,128.7,0.0,184.77,108,0.14,1.7108333333333334,0.1512,0.8391608391608393
2025-05-29 01:40:00,M010,Hazardous Material,Solvent,115.05,0.0,162.41,816,2.84,0.19903186274509804,23.174400000000002,7.092568448500652
2025-05-29 01:45:00,M005,Finished Material,Machine Component,153.51,0.0,191.57,166,4.36,1.1540361445783132,7.237600000000001,1.0813627776692072
2025-05-29 01:50:00,M010,Raw Material,Polypropylene,125.48,0.0,136.06,328,1.72,0.4148170731707317,5.6415999999999995,2.613962384443736
2025-05-29 01:55:00,M010,Recycled Material,Reprocessed Plastics,90.98,41.82,194.16,429,1.17,0.4525874125874126,5.019299999999999,4.7153220488019345
2025-05-29 02:00:00,M007,Process Additive,Catalyst,134.8,0.0,92.04,162,2.44,0.5681481481481482,3.9528,1.201780415430267
2025-05-29 02:05:00,M010,Hazardous Material,Solvent,118.48,0.0,97.94,244,3.49,0.4013934426229508,8.515600000000001,2.0594193112761645
2025-05-29 02:10:00,M005,Recycled Material,Scrap Steel,163.43,16.19,109.04,134,0.05,0.8137313432835821,0.067,0.8199229027718289
2025-05-29 02:15:00,M008,Raw Material,Aluminum,119.03,0.0,123.6,161,4.28,0.7677018633540372,6.8908000000000005,1.3526001848273543
2025-05-29 02:20:00,M008,Recycled Material,Reprocessed Plastics,164.6,34.64,163.26,349,4.28,0.4677936962750716,14.9372,2.120291616038882
2025-05-29 02:25:00,M001,Process Additive,Industrial Oil,87.82,0.0,108.84,667,1.89,0.1631784107946027,12.6063,7.59508084718743
2025-05-29 02:30:00,M010,Finished Material,Circuit Board,67.55,0.0,132.18,993,0.35,0.1331117824773414,3.4754999999999994,14.700222057735012
2025-05-29 02:35:00,M001,Recycled Material,Reprocessed Plastics,180.85,2.73,128.31,979,3.85,0.13106230847803882,37.6915,5.413325960740946
2025-05-29 02:40:00,M010,Finished Material,Circuit Board,192.64,0.0,123.91,454,4.64,0.2729295154185022,21.0656,2.3567275747508307
2025-05-29 02:45:00,M004,Hazardous Material,Lead-Based Alloy,179.74,0.0,184.0,362,1.59,0.5082872928176796,5.755800000000001,2.014020251474352
2025-05-29 02:50:00,M007,Process Additive,Industrial Oil,81.82,0.0,95.26,410,3.72,0.23234146341463416,15.252,5.010999755560988
2025-05-29 02:55:00,M009,Hazardous Material,Solvent,91.95,0.0,90.07,736,4.01,0.12237771739130433,29.513599999999997,8.004350190320826
2025-05-29 03:00:00,M010,Hazardous Material,Solvent,148.39,0.0,189.19,511,2.82,0.37023483365949117,14.4102,3.443628276838062
2025-05-29 03:05:00,M004,Intermediate Material,Sheet Metal,85.77,0.0,89.5,544,2.92,0.1645220588235294,15.8848,6.342544013058179
2025-05-29 03:10:00,M010,Raw Material,Cotton,51.99,0.0,168.56,789,3.82,0.21363751584283905,30.1398,15.17599538372764
2025-05-29 03:15:00,M010,Process Additive,Catalyst,59.77,0.0,180.74,941,4.09,0.19207226354941553,38.4869,15.743684122469466
2025-05-29 03:20:00,M007,Raw Material,Steel,171.17,0.0,142.27,596,1.46,0.23870805369127518,8.7016,3.4819185604954144
2025-05-29 03:25:00,M009,Finished Material,Circuit Board,59.58,0.0,179.29,125,3.43,1.43432,4.2875,2.098019469620678
2025-05-29 03:30:00,M010,Hazardous Material,Lead-Based Alloy,174.92,0.0,97.43,382,1.57,0.25505235602094245,5.9974,2.1838554767893896
2025-05-29 03:35:00,M009,Recycled Material,Reprocessed Plastics,70.24,28.81,192.7,107,3.9,1.8009345794392522,4.173,1.523348519362187
2025-05-29 03:40:00,M003,Hazardous Material,Solvent,58.46,0.0,97.34,614,1.8,0.1585342019543974,11.052,10.5029079712624
2025-05-29 03:45:00,M006,Recycled Material,Scrap Steel,133.94,9.49,92.82,198,0.75,0.46878787878787875,1.485,1.4782738539644618
2025-05-29 03:50:00,M007,Raw Material,Polypropylene,155.25,0.0,145.56,862,4.99,0.1688631090487239,43.0138,5.552334943639291
2025-05-29 03:55:00,M010,Recycled Material,Reprocessed Plastics,89.52,46.79,88.16,378,1.36,0.23322751322751323,5.1408000000000005,4.222520107238606
2025-05-29 04:00:00,M001,Hazardous Material,Lead-Based Alloy,131.54,0.0,192.85,538,1.77,0.358457249070632,9.5226,4.090010643150372
2025-05-29 04:05:00,M005,Recycled Material,Scrap Steel,143.33,9.34,139.95,964,4.71,0.14517634854771783,45.404399999999995,6.725737807855996
2025-05-29 04:10:00,M006,Process Additive,Catalyst,118.6,0.0,143.54,137,1.68,1.0477372262773723,2.3016,1.155143338954469
2025-05-29 04:15:00,M007,Intermediate Material,Sheet Metal,54.12,0.0,174.3,844,0.24,0.20651658767772513,2.0256,15.594974131559498
2025-05-29 04:20:00,M006,Recycled Material,Scrap Steel,137.66,49.96,112.67,500,4.36,0.22534,21.8,3.632137149498765
2025-05-29 04:25:00,M006,Raw Material,Steel,70.78,0.0,186.75,898,3.36,0.20796213808463251,30.1728,12.687199773947443
2025-05-29 04:30:00,M004,Process Additive,Industrial Oil,112.56,0.0,155.41,980,1.88,0.15858163265306122,18.424,8.706467661691542
2025-05-29 04:35:00,M001,Process Additive,Industrial Oil,197.68,0.0,154.11,954,2.56,0.16154088050314466,24.422400000000003,4.825981384055038
2025-05-29 04:40:00,M006,Finished Material,Machine Component,154.44,0.0,131.38,596,2.69,0.22043624161073824,16.0324,3.8591038591038593
2025-05-29 04:45:00,M010,Intermediate Material,Plastic Resin,135.94,0.0,196.08,697,0.48,0.2813199426111908,3.3456,5.127262027365014
2025-05-29 04:50:00,M010,Process Additive,Coolant,89.98,0.0,135.4,997,2.83,0.1358074222668004,28.215100000000003,11.080240053345188
2025-05-29 04:55:00,M010,Raw Material,Aluminum,98.84,0.0,98.29,810,3.95,0.12134567901234569,31.995,8.19506272764063
2025-05-29 05:00:00,M010,Finished Material,Machine Component,171.2,0.0,82.19,227,0.13,0.36207048458149776,0.29510000000000003,1.3259345794392525
2025-05-29 05:05:00,M008,Recycled Material,Reprocessed Plastics,124.56,45.46,172.31,415,0.94,0.41520481927710845,3.901,3.331727681438664
2025-05-29 05:10:00,M004,Intermediate Material,Sheet Metal,65.11,0.0,177.61,694,0.25,0.2559221902017291,1.735,10.658884963907234
2025-05-29 05:15:00,M007,Finished Material,Machine Component,164.29,0.0,96.04,596,2.25,0.16114093959731546,13.41,3.6277314504839007
2025-05-29 05:20:00,M009,Raw Material,Aluminum,192.26,0.0,174.66,107,3.06,1.6323364485981309,3.2742,0.5565380214293145
2025-05-29 05:25:00,M009,Intermediate Material,Sheet Metal,199.51,0.0,124.4,266,1.25,0.46766917293233085,3.325,1.333266502932184
2025-05-29 05:30:00,M009,Raw Material,Aluminum,96.3,0.0,106.02,300,3.69,0.3534,11.07,3.115264797507788
2025-05-29 05:35:00,M003,Hazardous Material,Solvent,89.64,0.0,98.41,473,2.08,0.20805496828752643,9.8384,5.276662204373047
2025-05-29 05:40:00,M007,Hazardous Material,Solvent,112.09,0.0,143.78,865,3.29,0.16621965317919074,28.4585,7.717013114461593
2025-05-29 05:45:00,M006,Hazardous Material,Lead-Based Alloy,54.71,0.0,165.86,669,2.88,0.2479222720478326,19.2672,12.22811186254798
2025-05-29 05:50:00,M006,Finished Material,Circuit Board,131.67,0.0,119.32,952,1.86,0.1253361344537815,17.7072,7.230196703880915
2025-05-29 05:55:00,M001,Raw Material,Polypropylene,90.43,0.0,162.15,804,3.73,0.20167910447761195,29.9892,8.890854804821409
2025-05-29 06:00:00,M006,Recycled Material,Scrap Steel,133.97,2.47,137.71,735,4.83,0.18736054421768708,35.5005,5.486302903635142
2025-05-29 06:05:00,M005,Hazardous Material,Lead-Based Alloy,169.87,0.0,185.59,632,4.36,0.2936550632911393,27.5552,3.7204921410490375
2025-05-29 06:10:00,M002,Process Additive,Catalyst,163.65,0.0,156.15,905,4.2,0.1725414364640884,38.01,5.530094714329361
2025-05-29 06:15:00,M005,Process Additive,Coolant,110.95,0.0,186.63,773,2.97,0.2414359637774903,22.958099999999998,6.967102298332582
2025-05-29 06:20:00,M005,Raw Material,Cotton,63.98,0.0,80.45,955,2.03,0.08424083769633509,19.386499999999998,14.926539543607378
2025-05-29 06:25:00,M006,Recycled Material,Scrap Steel,186.6,19.54,144.36,470,1.45,0.30714893617021277,6.815,2.5187566988210075
2025-05-29 06:30:00,M006,Finished Material,Machine Component,85.24,0.0,184.85,801,2.0,0.2307740324594257,16.02,9.396996715157204
2025-05-29 06:35:00,M008,Recycled Material,Reprocessed Plastics,115.03,30.22,186.73,733,3.0,0.25474761255115963,21.99,6.372250717204207
2025-05-29 06:40:00,M003,Finished Material,Circuit Board,91.33,0.0,190.73,916,0.66,0.20822052401746724,6.0456,10.029563122741706
2025-05-29 06:45:00,M009,Raw Material,Cotton,77.15,0.0,125.74,375,2.55,0.33530666666666664,9.562499999999998,4.860661049902786
2025-05-29 06:50:00,M005,Hazardous Material,Lead-Based Alloy,128.97,0.0,127.05,419,1.92,0.3032219570405728,8.0448,3.248817554470032
2025-05-29 06:55:00,M003,Hazardous Material,Lead-Based Alloy,110.58,0.0,165.48,650,4.7,0.25458461538461535,30.55,5.878097305118466
2025-05-29 07:00:00,M006,Intermediate Material,Sheet Metal,63.01,0.0,123.29,745,1.0,0.16548993288590605,7.45,11.823520076178385
2025-05-29 07:05:00,M004,Process Additive,Coolant,67.05,0.0,93.11,554,4.48,0.16806859205776173,24.819200000000002,8.262490678598061
2025-05-29 07:10:00,M003,Recycled Material,Reprocessed Plastics,121.22,14.86,134.75,950,2.89,0.1418421052631579,27.455,7.836990595611286
2025-05-29 07:15:00,M004,Recycled Material,Scrap Steel,162.22,11.33,154.47,925,3.74,0.1669945945945946,34.595,5.702132905930219
2025-05-29 07:20:00,M008,Recycled Material,Scrap Steel,141.52,48.6,128.88,264,4.41,0.48818181818181816,11.6424,1.8654607122668172
2025-05-29 07:25:00,M006,Hazardous Material,Solvent,149.94,0.0,142.72,933,1.37,0.15296891747052518,12.7821,6.22248899559824
2025-05-29 07:30:00,M004,Raw Material,Aluminum,145.19,0.0,170.15,812,3.41,0.20954433497536948,27.6892,5.592671671602727
2025-05-29 07:35:00,M008,Process Additive,Industrial Oil,129.16,0.0,116.89,380,0.14,0.3076052631578947,0.532,2.9420873335397957
2025-05-29 07:40:00,M008,Intermediate Material,Textiles,121.5,0.0,148.96,529,0.52,0.28158790170132325,2.7508,4.3539094650205765
2025-05-29 07:45:00,M008,Process Additive,Coolant,101.23,0.0,138.21,685,4.05,0.20176642335766423,27.7425,6.766768744443347
2025-05-29 07:50:00,M001,Recycled Material,Scrap Steel,126.02,12.15,114.7,252,1.64,0.45515873015873015,4.1328,1.9996825900650692
2025-05-29 07:55:00,M002,Hazardous Material,Lead-Based Alloy,139.6,0.0,111.28,420,0.39,0.26495238095238094,1.6380000000000001,3.008595988538682
2025-05-29 08:00:00,M003,Process Additive,Industrial Oil,105.37,0.0,95.52,542,1.18,0.17623616236162362,6.395599999999999,5.143779064249786
2025-05-29 08:05:00,M009,Process Additive,Industrial Oil,60.0,0.0,131.11,891,0.44,0.14714927048260384,3.9204000000000003,14.85
2025-05-29 08:10:00,M008,Raw Material,Cotton,87.79,0.0,189.21,411,1.53,0.46036496350364964,6.2883000000000004,4.6816266089531835
2025-05-29 08:15:00,M004,Intermediate Material,Plastic Resin,153.36,0.0,121.95,283,0.1,0.43091872791519437,0.28300000000000003,1.8453312467396972
2025-05-29 08:20:00,M006,Recycled Material,Scrap Steel,91.41,47.04,93.1,801,4.73,0.11622971285892633,37.8873,8.762717426977355
2025-05-29 08:25:00,M002,Process Additive,Coolant,84.19,0.0,137.02,630,1.35,0.21749206349206351,8.505,7.483073999287327
2025-05-29 08:30:00,M010,Raw Material,Aluminum,90.07,0.0,155.51,618,0.34,0.25163430420711974,2.1012,6.861330076607084
2025-05-29 08:35:00,M010,Raw Material,Cotton,66.69,0.0,124.92,757,0.51,0.16501981505944519,3.8607,11.351027140500825
2025-05-29 08:40:00,M005,Process Additive,Industrial Oil,96.74,0.0,123.01,386,2.91,0.318678756476684,11.2326,3.990076493694439
2025-05-29 08:45:00,M006,Process Additive,Catalyst,166.22,0.0,145.12,978,1.06,0.1483844580777096,10.366800000000001,5.8837684995788715
2025-05-29 08:50:00,M009,Raw Material,Cotton,76.23,0.0,127.29,843,0.39,0.1509964412811388,3.2877000000000005,11.058638331365604
2025-05-29 08:55:00,M009,Raw Material,Polypropylene,86.19,0.0,142.46,170,1.91,0.8380000000000001,3.247,1.9723865877712032
2025-05-29 09:00:00,M009,Process Additive,Catalyst,70.99,0.0,136.21,273,4.9,0.498937728937729,13.377,3.8456120580363433
2025-05-29 09:05:00,M001,Hazardous Material,Lead-Based Alloy,118.35,0.0,82.1,419,3.62,0.19594272076372313,15.1678,3.5403464300802705
2025-05-29 09:10:00,M007,Process Additive,Coolant,101.06,0.0,108.33,778,0.03,0.13924164524421592,0.2334,7.698396991886008
2025-05-29 09:15:00,M001,Process Additive,Coolant,156.98,0.0,94.93,724,3.07,0.13111878453038675,22.226799999999997,4.612052490763155
2025-05-29 09:20:00,M009,Raw Material,Cotton,84.62,0.0,86.33,281,2.46,0.30722419928825623,6.9126,3.3207279602930746
2025-05-29 09:25:00,M007,Intermediate Material,Textiles,199.2,0.0,176.93,567,0.92,0.3120458553791887,5.2164,2.846385542168675
2025-05-29 09:30:00,M004,Recycled Material,Scrap Steel,174.91,30.66,118.88,368,4.16,0.32304347826086954,15.308800000000002,2.1039391687153395
2025-05-29 09:35:00,M003,Finished Material,Machine Component,183.59,0.0,119.83,149,1.3,0.804228187919463,1.9370000000000003,0.8115910452639032
2025-05-29 09:40:00,M004,Process Additive,Industrial Oil,99.11,0.0,96.9,528,3.79,0.18352272727272728,20.011200000000002,5.327413984461709
2025-05-29 09:45:00,M006,Process Additive,Catalyst,80.9,0.0,195.84,935,3.81,0.20945454545454545,35.6235,11.557478368355994
2025-05-29 09:50:00,M004,Hazardous Material,Solvent,183.29,0.0,172.26,963,1.85,0.17887850467289718,17.8155,5.253969119973812
2025-05-29 09:55:00,M004,Finished Material,Packaging,102.01,0.0,153.75,544,1.48,0.28262867647058826,8.0512,5.332810508773649
2025-05-29 10:00:00,M007,Raw Material,Cotton,173.6,0.0,165.8,724,2.81,0.22900552486187847,20.3444,4.170506912442397
2025-05-29 10:05:00,M008,Intermediate Material,Plastic Resin,88.29,0.0,81.33,421,0.45,0.19318289786223278,1.8945,4.768376939630762
2025-05-29 10:10:00,M004,Raw Material,Cotton,93.64,0.0,174.94,722,3.07,0.24229916897506926,22.165399999999998,7.7103801794105085
2025-05-29 10:15:00,M002,Finished Material,Circuit Board,115.13,0.0,130.39,834,0.25,0.15634292565947241,2.085,7.243985060366542
2025-05-29 10:20:00,M003,Finished Material,Machine Component,188.63,0.0,186.23,277,2.14,0.6723104693140793,5.927800000000001,1.468483274134549
2025-05-29 10:25:00,M001,Recycled Material,Scrap Steel,131.0,32.3,159.07,271,0.95,0.5869741697416974,2.5745,2.068702290076336
2025-05-29 10:30:00,M005,Intermediate Material,Plastic Resin,177.64,0.0,153.11,730,0.94,0.20973972602739727,6.861999999999999,4.109434811979284
2025-05-29 10:35:00,M010,Process Additive,Catalyst,95.09,0.0,185.12,675,2.83,0.27425185185185186,19.1025,7.098538226942896
2025-05-29 10:40:00,M003,Process Additive,Industrial Oil,146.15,0.0,113.45,597,1.61,0.19003350083752094,9.6117,4.084844338008895
2025-05-29 10:45:00,M010,Process Additive,Catalyst,116.78,0.0,122.64,475,1.57,0.2581894736842105,7.4575,4.067477307758177
2025-05-29 10:50:00,M003,Hazardous Material,Solvent,199.29,0.0,104.22,292,2.14,0.35691780821917807,6.2488,1.4652014652014653
2025-05-29 10:55:00,M007,Recycled Material,Reprocessed Plastics,165.87,2.91,89.63,103,0.39,0.8701941747572816,0.4017,0.6209682281304636
2025-05-29 11:00:00,M003,Finished Material,Circuit Board,86.81,0.0,157.28,816,4.83,0.1927450980392157,39.412800000000004,9.399838728257112
2025-05-29 11:05:00,M008,Process Additive,Industrial Oil,146.15,0.0,161.63,368,0.89,0.4392119565217391,3.2752,2.517960998973657
2025-05-29 11:10:00,M005,Process Additive,Catalyst,126.7,0.0,178.94,443,1.44,0.4039277652370203,6.3792,3.4964483030781373
2025-05-29 11:15:00,M006,Recycled Material,Reprocessed Plastics,134.58,26.32,155.44,733,2.12,0.2120600272851296,15.5396,5.446574528161688
2025-05-29 11:20:00,M009,Intermediate Material,Textiles,153.97,0.0,123.44,480,4.34,0.25716666666666665,20.831999999999997,3.1174904202117295
2025-05-29 11:25:00,M004,Raw Material,Aluminum,190.74,0.0,162.71,873,1.7,0.1863802978235968,14.841,4.576910978295061
2025-05-29 11:30:00,M002,Process Additive,Industrial Oil,123.53,0.0,161.63,393,3.95,0.41127226463104327,15.523500000000002,3.1814134218408485
2025-05-29 11:35:00,M007,Raw Material,Cotton,192.93,0.0,166.85,755,2.83,0.2209933774834437,21.366500000000002,3.9133364432695794
2025-05-29 11:40:00,M003,Finished Material,Machine Component,120.53,0.0,195.5,587,3.9,0.3330494037478705,22.892999999999997,4.870156807433834
2025-05-29 11:45:00,M007,Raw Material,Steel,131.83,0.0,159.74,178,0.19,0.8974157303370787,0.3382,1.3502237730410376
2025-05-29 11:50:00,M004,Raw Material,Aluminum,76.93,0.0,92.31,243,1.05,0.37987654320987657,2.5515,3.158715715585597
2025-05-29 11:55:00,M006,Process Additive,Industrial Oil,76.83,0.0,183.22,527,2.98,0.3476660341555977,15.704600000000001,6.859299752700768
2025-05-29 12:00:00,M004,Intermediate Material,Sheet Metal,72.99,0.0,122.61,365,0.49,0.3359178082191781,1.7885,5.0006850253459385
2025-05-29 12:05:00,M003,Intermediate Material,Plastic Resin,172.83,0.0,155.35,522,3.72,0.2976053639846743,19.418400000000002,3.0203089741364346
